"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.0183919923292951,-0.00170981606672687,-0.00253735192587339,-0.0110842093667807,0.0116247077569316,0.0202029906821003,0.0216921436668423,0.0185858013310402,0.00326945431743612,-0.0211196512250587,-0.0445372280881881,-0.0372397378865101,6.3209512323658e-05,-0.0134452983140464,0.00529660010742022,0.0258270224390097,0.0197297144962142,0.001283880882338,0.0398226464219082,-0.0219264227321811
"2",0.00584247450865133,-0.00921759946124208,0.0247501433242214,-0.00168892687893148,0.0227244964761953,0.00212300057564061,-0.0477340726141892,-0.0355325830075535,-0.0139302690589095,0.0097341321446827,0.0122521646126829,0.0173868124526571,0.0259309076092926,-0.00669216806507339,0.0106706324495675,-0.00549819373115068,-0.0564803856364773,0.00547747453926433,-0.00678698210198166,-0.0230543292985735
"3",1.58705916377398,1.63590195373085,1.92840792549785,1.89769034771336,1.65358045203389,1.691430415507,1.70518035155372,1.51316535998567,1.60727598453592,1.73309163490412,1.53855387185175,1.52531088660394,1.71675015789603,1.50444257442171,1.44388447383099,1.46945259849377,1.5297782313105,1.64325007072326,1.51958688972352,1.55464282685018
"4",2.80939770024386,3.088663247307,3.65303263953967,3.19933212092945,3.07946114490654,3.04391671803954,2.9140990345198,2.81726063256677,3.25385863579821,2.99337026171889,2.95176467804857,2.87044010053814,3.02676273784728,2.7516462751045,2.71395330932162,2.74169145539956,2.99994806018055,2.97387140948626,2.84306642787391,2.97024347346956
"5",4.19438998701761,4.36093411355034,4.88503201335419,4.37578959670755,4.0476568278897,4.17559969536123,4.08285606717466,4.07328858607367,4.49238828216221,4.17300160561537,4.2191082740417,4.18886181054953,4.55276745112155,3.94977756242677,3.98288132544476,3.88593338090621,4.32253930147367,4.3435195922005,4.0016433667615,4.17880350299567
"6",5.31263789522915,5.64160953243653,5.96230909647751,5.61827646156921,5.21082934441923,5.33515891151263,5.23839594590387,5.42557001595822,5.66976239569793,5.13339468377367,5.24270461242839,5.46261691480731,5.87755769952047,5.19164302917805,5.08250369016163,5.00837417604106,5.4230784392686,5.47358710208423,5.19655393958,5.13880019094878
"7",6.53120096753059,6.73561953911429,7.19090174070949,6.75129759785645,6.32396930865231,6.51267543274993,6.24462180163597,6.68732130301757,6.91465468749663,6.08059106531893,6.36339771056369,6.69232027014487,6.8166719920072,6.2510628612653,6.09978785271523,6.08582150513027,6.38956785296082,6.67409431368042,6.2657476346141,5.99642423844849
"8",7.60032760711238,7.86049149357798,8.41963329810529,7.81194426412895,7.37978324350502,7.60111143516561,7.29714759760677,8.0660137655861,8.03985242357031,6.91999072790511,7.26779319943675,7.89910568968105,7.67806973872492,7.24356774898874,7.12674358249241,7.13123719563261,7.4814832035743,7.77340193142638,7.3828416877097,6.85595273340103
"9",8.6508510075562,8.78721224942271,9.54287022798265,8.76521649786576,8.22642740201491,8.85866907978812,8.38436433827325,8.95802307880353,8.93992384824718,7.80028213355989,8.2760866172923,9.1011522928065,8.58553034141892,8.17662435334969,8.22381529559711,8.05340573403736,8.47082067836443,8.67689369189769,8.54084786548612,7.77685802355051
"10",9.70549402396364,9.61242420144988,10.4048320857342,9.74204697251725,9.12170118807316,9.89053307789169,9.35538419283019,9.81243327958087,9.84674090814035,8.63426993004092,9.1290317542292,10.0303076111362,9.46926497845163,8.94868514700728,9.27320652079205,9.00940157794155,9.36080468640958,9.67421509440798,9.63719271534173,8.70961101705251
