"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.000999868774542539,0.00641895234969179,0.0695929150772187,-0.0902022551882331,0.121709675656804,-0.012462200552962,-0.10736822862715,0.0303057314471135,0.0921130347272077,-0.0106498691960378,0.0108597867304355,-0.115338122092335,0.0211604788954205,-0.0396560401313099,0.0108774555581466,0.0333589335189206,0.173663035313774,0.027395553683457,-0.00327502183139195,-0.0124237375907199
"2",-0.18404278049826,0.0327116978692911,0.174325358187287,-0.0814606685242751,0.146459945911228,0.0899019307004147,0.0483855820139181,-0.179209293310416,0.0342481773009743,-0.0778342664264601,0.0346560855823649,0.0773218926710841,-0.11767112160524,-0.0471058458385825,0.148533951595955,-0.172911400059325,-0.0840352137335432,-0.00548211275319934,0.156830389788256,-0.0686583697685739
"3",-0.132056790292306,-0.237227984700449,-0.000982323875129143,-0.0233867597856498,-0.115684888050155,0.0543033806224519,-0.0498083032185397,-0.0153870117760252,-0.00844113282258163,0.138891237064465,0.0564426184380186,0.0671011338669582,0.0790936582815553,0.0776656769888837,-0.00290889650072848,-0.0760893577841213,-0.129006719156221,-0.146647383720259,-0.0690197596046992,0.049191140215471
"4",0.0711237449940068,-0.0387670916659483,-0.217243823829393,0.108390032553716,0.105554800377473,-0.0347814515481553,-0.121423314449801,-0.0693108719658829,-0.14105587117622,0.0367943951547303,0.0485534708531457,-0.00820964570277344,-0.028268171867413,0.0366925801571261,-0.0909269029504157,0.0661962482525834,0.0188145855064698,-0.0117081536359812,-0.0103215786320818,-0.0400380024712267
"5",-0.189530474126546,-0.076896915660071,0.0146213568938491,-0.0386052897232155,-0.0619367316497916,-0.0686560180610803,0.013284645952113,0.0259204823546237,-0.207135521577635,-0.0744338693385119,0.0529108981421043,0.12858844236928,0.110446884987725,-0.0223917630612812,0.00279399113413642,-0.0349974079203982,-0.0984150693181564,-0.0438965017351727,0.0799909259717134,0.0206014784591227
"6",0.248083964897524,0.0901739122831334,-0.0894626044090446,0.0863242799229632,-0.00120801731225806,-0.0343520884929113,0.109845612602145,-0.0218614825371688,-0.0379900800525779,-0.119449625184496,-0.0838591532713447,0.157703433918386,0.00616244969437418,0.0122511127496999,0.0451587625243873,-0.0471621774058954,-0.0391833115168904,-0.0266928342670579,-0.105127999642234,0.0889363569872929
"7",0.0954160981634586,-0.0339694000041333,-0.106026839528693,-0.0224085787651741,-0.0790674618826323,-0.00273149952023288,-0.127640124674777,-0.134177118071741,0.000975487530249897,-0.0259520746151589,-0.0963659235733276,0.0175158694744411,-0.020973126044317,0.296288574005977,0.0248061301910987,-0.0129490490942256,0.0163352077124038,-0.0733858344464987,0.0383970285334003,-0.0868988022470403
"8",0.18122272367849,0.0749384904921118,-0.0984337572150744,-0.115743095121715,0.0166144159858458,-0.0791095883962353,-0.0467786616866093,-0.175786641091208,0.161569001830394,-0.0011819271971435,-0.0910569812665345,-0.144351074432617,0.0474566852253047,-0.0449455244874846,0.0315149413249515,0.0378213160005277,0.0428544403879232,0.0470046279132196,0.128382442597377,-0.0962164140663025
"9",-0.0138430680150575,-0.0449595314469652,-0.0933252036582309,-0.0376145856253968,0.0360022653010105,0.155837765872442,-0.0860277363777976,-0.0928133211806518,0.0474453739076418,-0.0248983646049971,-0.113056629286585,0.147926106948431,-0.00392595924203043,-0.0377520703864448,-0.0448300238300061,-0.0797173837854395,-0.0788072672703768,0.0416964504129951,0.0462178184575585,0.0130418682845469
"10",0.070766382778216,0.00988728582044951,0.0379308753815565,0.0462746526823066,0.0513097247838176,0.0460379600512582,0.223437607299395,-0.115660601029266,-0.0874243238979113,0.071747069469782,-0.0824907206280784,0.000634814836796282,0.122006242677676,0.0174611777099793,-0.00142047609501916,0.000196824596128686,-0.115242064226916,-0.131145043592526,0.137290501235552,0.0709588550828003
