"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.0163164064689345,0.0261126558960244,-0.0145301923529962,-0.0408523021091441,0.0214103254349572,0.00135886390885609,-0.0142129115039587,0.00607173782504897,-0.0173832702019444,0.00464815436824432,0.0241197311177475,0.0148355840284687,0.0148191685416432,0.00455725295165449,0.0241584063910427,0.00120385120026521,0.0172135813529299,0.0177598406907844,-0.0361486805630617,-0.00605211169200764
"2",0.0106227886288194,0.0195192055729581,0.0087145482282695,0.00739847391512888,0.0165017986595944,-0.0205429163410848,-0.0116791550964556,0.0170873472331218,-0.0296619533279811,-0.0321703170350814,-0.0175259036146769,0.0165297531705436,0.000957427205004931,0.031195750202561,0.00316786210543045,-0.00231607800059845,0.0118095679095674,0.026927411374922,0.0127651470414703,-0.00014521188942553
"3",1.17352291452469,1.17568916512355,1.0977859937538,1.04938145227723,1.26522239815763,1.19021532593595,1.17771699531821,1.209157698253,1.13885148256861,1.21670129409061,0.819056676448183,1.25291972582579,1.01653720792688,1.00978301657492,1.13407344533972,0.962150878847745,1.40093402113225,1.17125973922037,0.874537443991865,1.23878969342323
"4",0.914344588450811,1.18221746221739,1.01514720917363,1.41680149895839,1.22150587883118,1.06297079031799,1.13460793604479,1.04818723420855,0.989832647164461,1.20942066333987,1.1574309864562,1.24662642348115,1.24481743748459,1.28208782000206,1.05879517673616,1.07377264401721,1.24687234589675,1.10495014081643,1.16105636283033,0.949254377880203
"5",2.47513059230456,2.08845276492194,1.96484500613465,1.91231458285411,2.18044079987256,2.32448364155586,2.21309140321592,2.34621436781156,2.20970539340106,2.57816080888328,2.04996225253472,2.36591116333948,2.032692128016,2.15884728700418,2.17207535515292,1.87968726278194,2.66398776686967,2.36145441000243,1.77604317253375,2.18177971651791
"6",1.96436412685899,2.455976536452,2.03142309669419,2.38151390533467,2.34767984841148,2.11417199033115,2.07155381433021,1.96695866701134,1.95296981996976,2.49365088846067,2.02309807403675,2.20691138496407,2.1040476993424,2.14553490903909,2.05247810898177,1.99501763203156,2.35798538043329,1.96348364553711,2.03584073542999,2.37199733998722
"7",3.46257944178733,2.90383642444613,2.78145251377236,2.82962450989848,3.25818171294446,3.22562777278052,3.12876227878832,3.35275286143802,3.02536794705873,3.51023746850022,3.29402938575106,3.33045260975873,3.13068555809566,2.94056696206234,3.46770850293688,2.84241641097806,3.62821541447713,3.39428846894416,2.65926849883785,3.35321994660051
"8",2.98937157805545,3.81902018803611,2.92091503189648,3.37853915568279,3.50062620596026,3.08262666364442,3.19065221114179,2.9558874376791,3.08704263164557,3.40838503284635,2.83080796885524,3.00469902357606,2.93981779729329,3.13397300878529,2.89844093777479,2.8571259244161,3.33812210071399,2.85405683003173,2.98577089413496,3.49038464119812
"9",4.57011918231652,3.5721538674804,3.64182744883495,3.74202596549758,4.15320584693489,4.09721621575612,3.87570897794747,4.16388463857161,4.07389872703028,4.2273392574199,4.26775007029854,4.43909464451964,3.98777829912839,3.92120287884962,4.59395322070774,3.94351629073069,4.47998382319576,4.51981700445785,3.570139978299,4.43263631234205
"10",3.99264696057536,4.48269980541724,3.75279928404465,4.42153452739972,4.47531673981273,4.0619947945674,4.10566014984153,3.77148738603189,4.1115499570602,4.19838686454847,3.7215440722728,3.7367107425877,3.85563210375643,4.16962676513356,3.740962781072,3.97232070572639,4.15846051966962,3.77948667108022,4.05293031853884,4.23730953259115
