"","Mean_SP","Sd_SP"
"1",0.0030306860116223,0.705650518676242
"2",0.00187735393024457,0.710238975596832
"3",0.514879380723549,0.66290635099179
"4",1.12961859739999,0.610371766721348
"5",1.7653777622436,0.581647797732682
"6",2.35353447367162,0.540746073195874
"7",2.9394737271685,0.521915096764762
"8",3.51528264573199,0.480999250447071
"9",4.03544253708652,0.466200076984068
"10",4.55358866916701,0.455716320253936
