"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles"
"1",0.411147491486368,0.0075865173964378,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",1
"2",0.418351117803142,0.0065272597350132,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",2
"3",1.2822603325903,0.0213682336149711,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",3
"4",2.21112251574964,0.0354985367613515,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",4
"5",3.05155046822415,0.0414196411984769,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",5
"6",3.82355940517432,0.0436646245857152,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",6
"7",4.57146493110941,0.0449528082193051,"./pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","1yr",7
"8",0.400168932643033,0.00734448064449096,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",1
"9",0.404213147676061,0.00616955986533536,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",2
"10",1.2606588485106,0.0210945016147674,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",3
"11",1.32012724792036,0.0173557164821835,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",4
"12",2.21158248829928,0.0345392775529905,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",5
"13",2.22776144321077,0.0321771773976955,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",6
"14",3.04643942175873,0.0388211957542515,"./pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Mean_GP","pheno","1000","2yr",7
"15",0.386457325174645,0.00973696992208546,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","400","1yr",1
"16",0.399115299113266,0.0117136456744801,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","400","1yr",2
"17",1.15476212938573,0.0301270323259593,"./pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Mean_GP","pheno","400","1yr",3
