"","V1","V2"
"1",0.0473663542827772,-0.0019500353394535
"2",0.00707961824195312,-0.0221280700499436
"3",0.991345627295954,1.02711405655651
"4",1.98864759063751,1.86346212303713
"5",2.89082883299507,2.76943646830554
"6",3.41835445773983,3.62085793752042
"7",4.13928100361567,4.76396474962166
