"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"57",0.931303159497143,0.00372006750292559,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",1,"nDH96","Ne600","varE1"
"58",0.928795361034197,0.00326936533254257,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",2,"nDH96","Ne600","varE1"
"59",0.868763656793475,0.00384136951504742,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",3,"nDH96","Ne600","varE1"
"60",0.826932852159361,0.00520645491346205,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",4,"nDH96","Ne600","varE1"
"61",0.784316688372121,0.00471219079894249,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",5,"nDH96","Ne600","varE1"
"62",0.755213367291995,0.00543251672520494,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",6,"nDH96","Ne600","varE1"
"63",0.723913788071559,0.00616484363523888,"./pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"1yr",7,"nDH96","Ne600","varE1"
"64",0.924429163073182,0.00263499525269741,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",1,"nDH96","Ne600","varE1"
"65",0.922564233175917,0.00348684794667763,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",2,"nDH96","Ne600","varE1"
"66",0.87207884220614,0.00360062420294023,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",3,"nDH96","Ne600","varE1"
"67",0.870448253429925,0.00394365557361498,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",4,"nDH96","Ne600","varE1"
"68",0.820254241793233,0.00410451513979286,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",5,"nDH96","Ne600","varE1"
"69",0.818575494789707,0.00439502024082401,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",6,"nDH96","Ne600","varE1"
"70",0.78925914540723,0.00461833869902302,"./pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",1000,"2yr",7,"nDH96","Ne600","varE1"
"71",0.924106566328339,0.00484798060160014,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",1,"nDH96","Ne600","varE1"
"72",0.919277148482252,0.00462765928686747,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",2,"nDH96","Ne600","varE1"
"73",0.854477307537501,0.00576370907718245,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",3,"nDH96","Ne600","varE1"
"74",0.775444213265794,0.00688637983139718,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",4,"nDH96","Ne600","varE1"
"75",0.709574971816073,0.00914160578133018,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",5,"nDH96","Ne600","varE1"
"76",0.667330045078764,0.00877450642686198,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",6,"nDH96","Ne600","varE1"
"77",0.619717709120808,0.00822822781474375,"./pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"1yr",7,"nDH96","Ne600","varE1"
"78",0.927432414058324,0.00462255061534178,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",1,"nDH96","Ne600","varE1"
"79",0.922681221011926,0.0048094233974278,"./pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE1_Ne600_Sd_GP","pheno",400,"2yr",2,"nDH96","Ne600","varE1"
