"","x"
"1",-0.0145377500296575
"2",-0.0209028976450225
"3",-0.00306602348447118
"4",-0.000260145199893939
"5",-0.0439791777474847
"6",0.0633270521493585
"7",0.0215655675896596
"8",-0.058154616746676
"9",-0.0225962354808857
"10",0.00594677922552929
