"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.21033791169593,0.0390195047316666,0.138515544050924,0.0414586301825299,0.204195510528481,0.217393263959655,0.080622857282145,0.128467416648803,0.300595961751906,0.0672414266422866,0.495819063155328
"StdErr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
