"","Mean","SD","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"26",0.580606965508828,0.0321699228014966,"./pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g","pheno",400,"2yr",5,"nDH25","Ne60","varE1.22"
"27",0.576482097318441,0.0051115186443474,"./pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g","pheno",400,"2yr",6,"nDH25","Ne60","varE1.22"
"28",0.5278677441543,0.0387973547623155,"./pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne60_Sd_g","pheno",400,"2yr",7,"nDH25","Ne60","varE1.22"
"29",0.707491296788882,0.014191288788939,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",1,"nDH25","Ne60","varE1.22"
"30",0.70820832298673,0.0166524314406443,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",2,"nDH25","Ne60","varE1.22"
"31",0.619374029905927,0.0315515987877692,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",3,"nDH25","Ne60","varE1.22"
"32",0.590722776562937,0.0324906424160781,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",4,"nDH25","Ne60","varE1.22"
"33",0.570720310056629,0.0363303200677301,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",5,"nDH25","Ne60","varE1.22"
"34",0.560324188903049,0.0324466974585977,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",6,"nDH25","Ne60","varE1.22"
"35",0.547185460106235,0.0346526044262077,"./rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"1yr",7,"nDH25","Ne60","varE1.22"
"36",0.704964035301228,0.00350421702230611,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",1,"nDH25","Ne60","varE1.22"
"37",0.69647042850668,0.0252469606128063,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",2,"nDH25","Ne60","varE1.22"
"38",0.614980172045024,0.0375150751103088,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",3,"nDH25","Ne60","varE1.22"
"39",0.602682495976097,0.0161133367290641,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",4,"nDH25","Ne60","varE1.22"
"40",0.595055925878287,0.00101762558212779,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",5,"nDH25","Ne60","varE1.22"
"41",0.607508868836694,0.0148532117628189,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",6,"nDH25","Ne60","varE1.22"
"42",0.600134943268821,0.00747235262507276,"./rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne60_Sd_g","rand",1000,"2yr",7,"nDH25","Ne60","varE1.22"
"43",0.701390339422963,0.0284637095962597,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",1,"nDH25","Ne60","varE1.22"
"44",0.705314786263111,0.0271919801494701,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",2,"nDH25","Ne60","varE1.22"
"45",0.640755908386843,0.0480358996289107,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",3,"nDH25","Ne60","varE1.22"
"46",0.609321206206555,0.0483021957778796,"./rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne60_Sd_g","rand",400,"1yr",4,"nDH25","Ne60","varE1.22"
