,Mean,SD,Selection,Shorten,SelectSP,TestSP,Year,Cycles,nDH,Ne,varE
112,2.013281552,0.491198363,./rand_400_2yr_nDH96_varE1.22_Ne600_Mean_g.csv,rand_400_2yr_nDH96_varE1.22_Ne600_Mean_g,rand,400,2yr,7,nDH96,Ne600,varE1.22
113,-0.002483313,0.020695663,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,1,nDH96,Ne60,varE2
114,0.003008794,0.021265287,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,2,nDH96,Ne60,varE2
115,1.42820265,0.143619895,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,3,nDH96,Ne60,varE2
116,2.63522608,0.236009628,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,4,nDH96,Ne60,varE2
117,3.74626872,0.269870682,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,5,nDH96,Ne60,varE2
118,4.835613348,0.316476629,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,6,nDH96,Ne60,varE2
119,5.88511553,0.394244101,./pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_1yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,1yr,7,nDH96,Ne60,varE2
120,-0.002685402,0.021172684,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,1,nDH96,Ne60,varE2
121,-0.000158408,0.019293169,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,2,nDH96,Ne60,varE2
122,1.453727978,0.152593452,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,3,nDH96,Ne60,varE2
123,1.516234847,0.139946606,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,4,nDH96,Ne60,varE2
124,2.745527155,0.267769335,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,5,nDH96,Ne60,varE2
125,2.821297912,0.2515691,./pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g.csv,pheno_1000_2yr_nDH96_varE2_Ne60_Mean_g,pheno,1000,2yr,6,nDH96,Ne60,varE2
