"","Mean_g","Sd_g"
"1",0.00510115697452167,0.69870497311908
"2",0.00319806674852845,0.7030512008656
"3",0.691789941437182,0.642116648294022
"4",0.644496056541089,0.63508526140094
"5",1.40673213655711,0.563853434847227
"6",1.39043996245524,0.561866192578395
"7",2.08245887167418,0.50805885094083
