"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles"
"1",0.931773672780184,0.00595570904105386,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",1
"2",0.925878554204502,0.00901820085671178,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",2
"3",0.870865790036333,0.00790051372059965,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",3
"4",0.806431671673197,0.0111613303166401,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",4
"5",0.766566980149551,0.00964903904135163,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",5
"6",0.736840674148642,0.0118399080255721,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",6
"7",0.715092655511733,0.010151116089026,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",7
"8",0.676596996730669,0.00827097246903788,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",8
"9",0.643656791614097,0.0108144765959584,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",9
"10",0.60949614271217,0.0107382867987955,"./pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","1yr",10
"11",0.92881526719389,0.00623488896206641,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",1
"12",0.924565232899264,0.00616532232057818,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",2
"13",0.861426462050407,0.00864377222847321,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",3
"14",0.84266468288807,0.00924211665568488,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",4
"15",0.800540527293148,0.0111187542136063,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",5
"16",0.795899668434458,0.00978268863479811,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",6
"17",0.760492956098978,0.0116557784110129,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",7
"18",0.754839556561631,0.0102137503424627,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",8
"19",0.728102999156454,0.0113255468169931,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",9
"20",0.718953873478657,0.0116081753230977,"./pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH96_varE1_Ne60_Sd_GP","pheno","1000","2yr",10
"21",0.91807232652674,0.00724788938781763,"./pheno_400_1yr_nDH96_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH96_varE1_Ne60_Sd_GP","pheno","400","1yr",1
