"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",-0.00261502771932586,-0.0400533186178984,-0.0652954151917164,0.137607349888825,-0.0496159056816283,0.00833539367487339,-0.0172044696793416,-0.00088876088042681,0.0565403025958358,0.0031049710098324,0.0140959491370609,-0.00192559527465865,0.0771601963947393,0.0271662280345733,0.0524453223173682,0.00945542734938961,0.0099097354209132,-0.0353223474771774,-0.0732250685926815,-0.0164702389765808
"2",0.0348823474579459,-0.0357103584024435,0.0370143470206793,0.062717578738306,-0.0445347729696241,0.0103353160147599,0.0280747777271745,0.0245173044799974,-0.0787572971540411,0.00700819232049976,0.0815093337279327,0.0453917184880514,0.00105652499898973,-0.0100583820264072,0.00258270041114441,0.0552490914056779,-0.0172724697979282,-0.00713551804230425,0.0903459497860612,0.0259695864994148
"3",0.272505309369329,0.726843010776282,0.364663888282827,0.836475090140039,0.554616388642591,0.907551121671456,0.550212485724489,0.164930386805493,0.420609413092417,0.768479332683756,0.400610169626838,0.541309435618982,0.649598985677006,0.575055335960663,0.599656414746224,0.431473846580985,0.488055831971188,0.637040008058843,0.353264499842784,0.293269279908701
"4",0.55962345003891,0.509000734155873,0.838347790709949,0.789056273961503,0.682325105710364,0.326322148751275,0.313749769281942,0.513085961212483,0.48769685824368,0.631873227088975,0.638063057179386,0.561541828158221,0.586254739346743,0.426455561660665,0.614297210217468,0.673486697786551,0.489723009525478,0.633216795143289,0.338346083103854,0.367887130769653
"5",0.608787138052759,1.30518909266155,0.971905321908915,1.46663613644947,1.23061778472139,1.3124655203645,1.29410183285031,0.946655556539055,1.14509165864533,1.05107471577598,0.746479743582313,1.14419766116925,1.04965336597457,0.897911968107355,1.01166592084815,0.975383708443623,1.012091051451,1.14949989559485,0.798859652922503,0.646635836486491
"6",1.19741478608269,1.03592421769862,1.39640682945085,1.32547201636379,1.22745534511163,0.890868134662781,0.916782568980409,0.999826234501,0.973556765527086,1.32924034651545,1.37906836463064,0.868730630135915,1.15715305151276,1.10059245257504,1.09734241138186,1.08668213040331,0.930482046288965,1.18740159577985,0.958675229724678,0.818136014202075
"7",1.21552431102941,1.89266088546217,1.40207560222993,1.95834227752136,1.45892296550412,1.73737938503736,1.88290313111854,1.50657611393355,1.79957835505016,1.72523942022718,1.19423328332691,1.95261298328806,1.5442600700294,1.25627482399664,1.43334259062727,1.43504596538877,1.51174951655054,1.56273090460069,1.41497030133594,1.06291639720686
"8",1.85427832280639,1.54425354765758,1.88594280628745,1.72370174111746,1.78041777290015,1.41471665964668,1.37603610774231,1.56630778031131,1.42221960238623,1.72389102446018,1.89481712110351,1.41915493480572,1.60560310811517,1.41881193164273,1.62270878505467,1.65848087000939,1.37772714437699,1.67895548101969,1.47930250684548,1.5497100575188
"9",1.8074099567647,2.4119804631975,1.96180344397496,2.61053481442608,2.09924772291561,2.2139057692191,2.45651851392529,1.94313781753217,2.35816729401875,2.34807634182442,1.7284588060998,2.6301806414469,2.07089395475903,1.95730504157538,2.11452061143806,1.90228842643089,1.81021294218677,2.05451468256375,2.0198145594417,1.60654860990968
"10",2.22583861513274,2.0524513520392,2.59514620091643,2.14523412486468,2.22348060407513,2.02373860357466,2.05265835682439,2.13326980769503,1.93355036210916,2.20992399221209,2.43621502498458,1.90543780302711,2.02323859473794,2.08673733372252,2.3007997410295,2.26477866760232,1.92902081482026,2.0856187387188,1.89331944954753,1.9462319733642
