"","Mean_GP","Sd_GP"
"1",-0.0097434673946536,0.98891308255306
"2",0.00500049919452877,0.995895146256815
"3",0.42184028441283,0.952521719507356
"4",0.479219881662588,0.950296222900021
"5",0.860414372604084,0.915546178775449
"6",0.928577387055944,0.919390896429031
"7",1.2725259841193,0.900224524574277
