"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"14",0.882305563339007,0.00839680724833915,"./pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"16",0.851055980977508,0.00780270347514866,"./pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"18",0.837366251319332,0.00918477637726639,"./pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"20",0.807497692800517,0.0110071795775385,"./pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",1000,"2yr",10,"nDH24","Ne=60","heritability: 0.5"
"22",0.922034446031087,0.0101685124495234,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",2,"nDH24","Ne=60","heritability: 0.5"
"23",0.878389165531188,0.0106698258117305,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"24",0.843152055199243,0.0107991208855383,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"25",0.802243710236462,0.0152049407854137,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"26",0.758575829712262,0.0134819931108746,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"27",0.760592415938303,0.0164990899079755,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"28",0.719025388820051,0.0189018315754605,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"29",0.685302062356484,0.0128428155639908,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",9,"nDH24","Ne=60","heritability: 0.5"
"30",0.658758066750033,0.0119131007022736,"./pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"1yr",10,"nDH24","Ne=60","heritability: 0.5"
"32",0.919836095337075,0.0136348614924271,"./pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"34",0.874851286413536,0.0142507630579819,"./pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"36",0.820111418507206,0.0091781855374952,"./pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"38",0.76934660636336,0.0136859762173354,"./pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"40",0.768087631393093,0.0170642957808755,"./pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Sd_GP","pheno",400,"2yr",10,"nDH24","Ne=60","heritability: 0.5"
"42",0.996816898010987,0.0100449791914339,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.5"
"43",0.938377758881951,0.00909318566815327,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"44",0.915778337494451,0.00938624262102589,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"45",0.915733877209005,0.00913400509407293,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"46",0.89879732425709,0.00985559619929128,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"47",0.883754701198629,0.00854296014504224,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"48",0.858627129739494,0.00696539137885275,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"49",0.842359292256211,0.00667922018702291,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",9,"nDH24","Ne=60","heritability: 0.5"
"50",0.833409698958536,0.00967983543368453,"./rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"1yr",10,"nDH24","Ne=60","heritability: 0.5"
"52",0.994764371209988,0.00934734274530259,"./rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"54",0.917936450554447,0.00972027782010909,"./rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"56",0.900695925977912,0.0106204052441868,"./rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"58",0.879046958503198,0.00931683597932189,"./rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"60",0.878695720778999,0.0102936753657428,"./rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Sd_GP","rand",1000,"2yr",10,"nDH24","Ne=60","heritability: 0.5"
"62",0.991733499858047,0.0138130204676902,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",2,"nDH24","Ne=60","heritability: 0.5"
"63",0.93237530983498,0.0131830099179563,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"64",0.900058238499885,0.0103677326981901,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"65",0.872884678631984,0.0107585582241368,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"66",0.845112679241282,0.0104806584495816,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"67",0.831800461149872,0.0132248605205019,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"68",0.81407437484843,0.0102333629059025,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"69",0.787028909235986,0.0106316981359698,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",9,"nDH24","Ne=60","heritability: 0.5"
"70",0.776895151579981,0.00707016919502236,"./rand_400_1yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"1yr",10,"nDH24","Ne=60","heritability: 0.5"
"72",0.98721554200973,0.0130588653038567,"./rand_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"74",0.916598402117192,0.0100823886531387,"./rand_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"76",0.898106400758201,0.0115468357521036,"./rand_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"78",0.87574887707043,0.0127926075202834,"./rand_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"80",0.843940054325681,0.0119916656623643,"./rand_400_2yr_nDH24_varE1_Ne60_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Sd_GP","rand",400,"2yr",10,"nDH24","Ne=60","heritability: 0.5"
"82",0.930161344641723,0.0073829079152666,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"83",0.885411548827272,0.0089152066867262,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"84",0.867752177390523,0.00928903205327096,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"85",0.840375311189364,0.00670274820672025,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"86",0.823942540117659,0.00900811938623349,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"87",0.8108192737275,0.0071825367886533,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"88",0.801256740825118,0.00902251901323402,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"89",0.791255084545504,0.00654612761389668,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"90",0.760560491997708,0.00958480288845027,"./pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"92",0.921974868550858,0.00690715870607311,"./pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"94",0.899218722260956,0.0112471922610366,"./pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"96",0.874427157373946,0.0072940234917556,"./pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"98",0.859179307596127,0.00803876917324221,"./pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"100",0.84266537645493,0.00904682906248742,"./pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"102",0.931490535046453,0.00938290153897028,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"103",0.896203440462312,0.00861059472453284,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"104",0.86132120422465,0.0127259664494219,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"105",0.821560091089558,0.00939646432618659,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"106",0.793956909334085,0.0107839452488688,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"107",0.754728096286626,0.0158486152525709,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"108",0.710578999914864,0.0106423044065617,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"109",0.712611253178969,0.012540768728867,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"110",0.693782195658216,0.0110938734638185,"./pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"112",0.911468771014149,0.0141457496513932,"./pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"114",0.867620322106108,0.0132037376738781,"./pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"116",0.832982024743289,0.0224008603021226,"./pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"118",0.831053281519399,0.0181304171946565,"./pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"120",0.792624498595653,0.0168011728988357,"./pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Sd_GP","pheno",400,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"122",0.999657661194544,0.00741062437130768,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"123",0.965249628045897,0.0102374400036844,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"124",0.936315734242926,0.00979240191239757,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"125",0.937530303898217,0.0122466802959215,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"126",0.929224234835882,0.0105860829743513,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"127",0.928355209075825,0.0130378209647943,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"128",0.918856818618587,0.013229749778289,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"129",0.91921110810613,0.0119269124373938,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"130",0.890770450827957,0.00951661236773879,"./rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"132",0.991319569148211,0.00863913780966724,"./rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"134",0.95458166943454,0.00796851966019325,"./rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"136",0.929211155114985,0.00868538882539871,"./rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"138",0.924535709967529,0.00950214215412559,"./rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"140",0.926963819301475,0.0099578298111874,"./rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Sd_GP","rand",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"142",1.00471077574351,0.0125086233788606,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"143",0.961769602315029,0.01659734717872,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"144",0.926168836317241,0.0118413963560443,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"145",0.904419942869767,0.01273872176059,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"146",0.880533562289777,0.0187475367632188,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"147",0.865119595176369,0.015510258088284,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"148",0.845329464987401,0.0172341724414579,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"149",0.830156631022875,0.0152808860519963,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"150",0.798565392179632,0.0154593911146642,"./rand_400_1yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"152",0.992111278430516,0.0149824624527823,"./rand_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"154",0.952977897183722,0.0140052589270654,"./rand_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"156",0.919788202207427,0.0103264953398051,"./rand_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"158",0.897659304378767,0.0138475760635611,"./rand_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"160",0.902283976723785,0.0140325622575329,"./rand_400_2yr_nDH24_varE1_Ne600_Sd_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Sd_GP","rand",400,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"162",0.984584776539022,0.00700624381260181,"./pheno_1000_1yr_nDH24_varE4_Ne60_Sd_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Sd_GP","pheno",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
