"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"35",0.93633519031737,0.00186271948450754,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"36",0.937573259806863,0.00164158179991031,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"37",0.940408252171809,0.00150243736184405,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"38",0.937803720507505,0.00146873967282539,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"39",0.938737155983652,0.00112580540619416,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"40",0.939788272233975,0.0017758259323229,"./rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"42",0.936770773048547,0.00186095455480253,"./rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"44",0.939120575091953,0.00131926426542736,"./rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"46",0.937570060978235,0.00128499431152768,"./rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"48",0.94023504246901,0.00156355738281411,"./rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"50",0.943910551688136,0.00447338351282279,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",2,"nDH24","Ne=60","heritability: 0.5"
"51",0.940614410577982,0.00248543890738908,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"52",0.938161677189883,0.00327904918116033,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"53",0.939693577612588,0.00225922006190857,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"54",0.938486016352664,0.00230329139860158,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"55",0.938732107013417,0.00219068271330599,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"56",0.938371889825216,0.00321893728512182,"./rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"58",0.938223122335126,0.00392380978924828,"./rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"60",0.943926799982821,0.00343113740258063,"./rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"62",0.939818284540612,0.00274642634508414,"./rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"64",0.940988544613964,0.00252727947105327,"./rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_GPselInt_Reps","rand",400,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"66",0.940905258097328,0.00143771813680255,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"67",0.938004693044256,0.00131507293352086,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"68",0.940309907331826,0.00128310949597363,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"69",0.939073116594269,0.00139264213082492,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"70",0.939819978466249,0.00126946063223018,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"71",0.935455897682657,0.00194252333544273,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"72",0.939400479893064,0.00146317524188458,"./pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"74",0.939435201009193,0.00152526346901029,"./pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"76",0.937470502393042,0.00143330233249266,"./pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"78",0.937407997170727,0.001250507697718,"./pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"80",0.937967283304475,0.0017843961197092,"./pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"82",0.935160836608699,0.00281700532527278,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"83",0.939298008380556,0.00229550224810953,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"84",0.937834572599892,0.00293439157431876,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"85",0.936616156060344,0.00316514383326945,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"86",0.93876636018041,0.00246339832403811,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"87",0.938611145524298,0.00249067423525129,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"88",0.936992571721131,0.00220068063201834,"./pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"90",0.935823873487137,0.004121217340932,"./pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"92",0.945050584805071,0.00374482826058961,"./pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"94",0.926134322960571,0.0125314343609115,"./pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"96",0.942920998007149,0.00396736197281685,"./pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","pheno",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"98",0.937318690021894,0.00202330716502759,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"99",0.9411572934471,0.00208982759229175,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"100",0.939128451140226,0.00128883052550712,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"101",0.938877686184126,0.00203100821780075,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"102",0.938371532525864,0.00129923399948106,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"103",0.938892358312225,0.00169233371473753,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"104",0.935062468739561,0.00148405744736772,"./rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"106",0.935941354402152,0.00142562970658972,"./rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"108",0.939653137811156,0.00211803598295382,"./rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"110",0.935206027338132,0.00200513958103063,"./rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"112",0.938861196449969,0.00156353564326645,"./rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"114",0.94290049593428,0.00446140420009934,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"115",0.941354667277601,0.00434491453364087,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"116",0.93460749015222,0.00359454090987632,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"117",0.944304539043429,0.0032395496762037,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"118",0.939808265986841,0.00398184751225728,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"119",0.941869521942804,0.0038151310555618,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"120",0.940670224742501,0.00277627644871711,"./rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"122",0.942720195631264,0.00613509666960651,"./rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"124",0.944177164841961,0.00449838278393573,"./rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"126",0.938177875000567,0.00446405122741614,"./rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"128",0.938945297704923,0.00274875424033821,"./rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne600_GPselInt_Reps","rand",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"130",0.940819093560639,0.00166099886874278,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"131",0.940086395989272,0.00236177200296302,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"132",0.937988808096786,0.0015968202093392,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"133",0.938720024553154,0.00161510094229588,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"134",0.935433127875172,0.00147304589922388,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"135",0.940392396155522,0.0019570784953616,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"136",0.938382192385405,0.00179887429237384,"./pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"138",0.937517440551221,0.00255060760372619,"./pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"140",0.936170125117019,0.00192833780530184,"./pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"142",0.939533269060114,0.00247539705753298,"./pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"144",0.93834868502321,0.00183665835771587,"./pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"146",0.939528736510793,0.00338371033188058,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"147",0.943705942811029,0.00285443663192118,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"148",0.93805660093172,0.00349688703844705,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"149",0.940108654151745,0.00304904456071542,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"150",0.93975110805747,0.00340225905779045,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"151",0.939113511155365,0.00328672929256216,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"152",0.93907334866452,0.00326628474213043,"./pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_1yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"154",0.939445490031708,0.00250807450379022,"./pheno_400_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"156",0.937272896570619,0.00328931194149193,"./pheno_400_2yr_nDH24_varE4_Ne60_GPselInt_Reps.csv","pheno_400_2yr_nDH24_varE4_Ne60_GPselInt_Reps","pheno",400,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
