"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"63",-0.0319675537449251,0.0323570674889985,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",3,"nDH24","Ne=60","heritability: 0.5"
"64",0.00496674710986131,0.0295153134021636,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",4,"nDH24","Ne=60","heritability: 0.5"
"65",-0.0250494250096492,0.036037994067809,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",5,"nDH24","Ne=60","heritability: 0.5"
"66",-0.0307777761551322,0.0312437359494331,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",6,"nDH24","Ne=60","heritability: 0.5"
"67",0.00543988159176794,0.0324802407411711,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",7,"nDH24","Ne=60","heritability: 0.5"
"68",-0.0275330229605866,0.030046300760061,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",8,"nDH24","Ne=60","heritability: 0.5"
"69",-0.0340312517100688,0.0400126694782273,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",9,"nDH24","Ne=60","heritability: 0.5"
"70",-0.0122888889891833,0.0334777806513083,"./rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"1yr",10,"nDH24","Ne=60","heritability: 0.5"
"72",-0.0772911706255088,0.0346442474189965,"./rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"2yr",2,"nDH24","Ne=60","heritability: 0.5"
"74",0.0764630002889038,0.0377399265715924,"./rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"2yr",4,"nDH24","Ne=60","heritability: 0.5"
"76",-0.038464187622558,0.0355158772987658,"./rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"2yr",6,"nDH24","Ne=60","heritability: 0.5"
"78",0.0117540158409433,0.0375348554632017,"./rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"2yr",8,"nDH24","Ne=60","heritability: 0.5"
"80",-0.0146791886624122,0.0321922413756111,"./rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps.csv","rand_400_2yr_nDH24_varE1_Ne60_SPselInt_Reps","rand",400,"2yr",10,"nDH24","Ne=60","heritability: 0.5"
"82",1.75985384153668,0.00833305770678792,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"83",1.7388288261606,0.00831658230208115,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"84",1.7471090949163,0.00484173423885637,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"85",1.75118527350131,0.00813839120104921,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"86",1.75472517174227,0.00720463209811496,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"87",1.75202573844968,0.00860146886696725,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"88",1.74011014298294,0.00852245440963406,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"89",1.74504520782629,0.00758677660813282,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"90",1.75322483733547,0.00525260709142959,"./pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"92",1.7408375349947,0.00554921085431296,"./pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"94",1.74335017447817,0.00616359731322578,"./pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"96",1.74912869677845,0.0088295779418717,"./pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"98",1.75189358869948,0.00743941623843177,"./pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"100",1.75745550152363,0.00719103133947369,"./pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"102",1.74005871448115,0.0134324081463604,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"103",1.75019611998049,0.0136300910849691,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"104",1.73446122101238,0.0111748323030758,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"105",1.7210947317295,0.0116552323749335,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"106",1.75157102241475,0.0132594454933039,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"107",1.7581973984491,0.0119989394512852,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"108",1.73071720769229,0.0138126520167793,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"109",1.75777492175909,0.0126205081777031,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"110",1.7176592610639,0.0121951780664501,"./pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"112",1.73505020288453,0.0130855780500931,"./pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"114",1.75090597699229,0.0122433250809041,"./pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"116",1.7494485021502,0.0153542807742101,"./pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"118",1.76686041580128,0.0133223030223334,"./pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"120",1.74516343332557,0.0112571767922362,"./pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","pheno_400_2yr_nDH24_varE1_Ne600_SPselInt_Reps","pheno",400,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"122",-0.0069732311301603,0.0207694018159896,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"123",-0.00171399381806709,0.0159072304230096,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"124",-0.00932726552551962,0.0209456515092614,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"125",0.0117839761215587,0.0168725851983987,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"126",-0.00830837124682221,0.0217778309303542,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"127",0.0141162467541566,0.0214090184508792,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"128",0.0153199454471935,0.0224768096848275,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"129",0.00058990322161983,0.0191234293333913,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"130",0.0214204702938038,0.0255073373134145,"./rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
"132",0.00680533480361664,0.0230691003205333,"./rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.5"
"134",0.0317253070386067,0.0201367567768928,"./rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"136",-0.0594389764140492,0.0221876134828203,"./rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"138",0.00933355121149247,0.0189748285681203,"./rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"140",0.00459622072813439,0.0217781100174902,"./rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_1000_2yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"142",0.0709416171998098,0.0431457434129949,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",2,"nDH24","Ne=600","heritability: 0.5"
"143",-0.0352429339000304,0.0304594340557969,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",3,"nDH24","Ne=600","heritability: 0.5"
"144",0.0156716977803055,0.0371149156675063,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",4,"nDH24","Ne=600","heritability: 0.5"
"145",-0.0163542766606021,0.0274009806465675,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",5,"nDH24","Ne=600","heritability: 0.5"
"146",-0.0252798300515743,0.0282543092961167,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",6,"nDH24","Ne=600","heritability: 0.5"
"147",0.0314691940150266,0.0182269360233997,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",7,"nDH24","Ne=600","heritability: 0.5"
"148",-0.0306454495489091,0.029350036271181,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",8,"nDH24","Ne=600","heritability: 0.5"
"149",-0.0062703996649664,0.0407165906835773,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",9,"nDH24","Ne=600","heritability: 0.5"
"150",0.0204111618627489,0.0359360244534916,"./rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps.csv","rand_400_1yr_nDH24_varE1_Ne600_SPselInt_Reps","rand",400,"1yr",10,"nDH24","Ne=600","heritability: 0.5"
