"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"158",0.394613517216816,0.0134388339841969,"./pheno_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","pheno",400,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"160",0.418946651135514,0.0193119650280036,"./pheno_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","pheno",400,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"162",0.504944278381134,0.0114308126375774,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"163",0.5108817822273,0.0120767823524211,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"164",0.513792593107715,0.0126393034597033,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"165",0.499161255754822,0.0108147113782593,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"166",0.497045114439737,0.0151169322055158,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"167",0.507133082339829,0.01084123185006,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"168",0.516982615519968,0.0126620534223914,"./rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"170",0.499677378077098,0.0083252802638248,"./rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"172",0.52774831560186,0.0127446191911549,"./rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"174",0.511219056223847,0.00727535515061271,"./rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"176",0.523026229152146,0.00873277507786558,"./rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",1000,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"178",0.420419443514484,0.0175145550450395,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"179",0.450683442445063,0.0256414905046524,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"180",0.441882800824093,0.0220309204622156,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"181",0.43515718590584,0.0182819020849554,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"182",0.422473815371089,0.0200905776614727,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"183",0.420832963325216,0.0275539130839384,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"184",0.440777119113137,0.0178523926080388,"./rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"186",0.363814088566389,0.0235348747560866,"./rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"188",0.423344232280744,0.0190811007529424,"./rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"190",0.437965683121579,0.021781602914724,"./rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"192",0.486055724884303,0.0223702895085799,"./rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne60_GPcor_Reps","rand",400,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"194",0.339873955769202,0.0142138106749923,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"195",0.33903064489684,0.0159804681674914,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"196",0.360433186923119,0.0169876813686332,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"197",0.381073153376066,0.0164271310407326,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"198",0.358831817024264,0.0114607166121726,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"199",0.381407902711223,0.0121640144502294,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"200",0.398468345516925,0.0123204101848362,"./pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"202",0.265569895809039,0.0142248239385468,"./pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"204",0.359079331553516,0.0192590504095089,"./pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"206",0.361777642456396,0.0178976252479578,"./pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"208",0.334808504763885,0.0146299503839048,"./pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"210",0.326850479149112,0.0240115838238369,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"211",0.344345847655438,0.026442290246755,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"212",0.305589453662846,0.027841554688633,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"213",0.324139084143689,0.0237286594781569,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"214",0.267261812184808,0.0236730731789353,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"215",0.251307407413086,0.0160748895750735,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"216",0.281764729668975,0.0194764897051139,"./pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"218",0.19280338711155,0.0242194505414885,"./pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"220",0.310501669332099,0.0218198469932687,"./pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"222",0.317318094226277,0.0220214699136474,"./pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"224",0.319380047654816,0.0200830452070541,"./pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","pheno_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","pheno",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"226",0.372015432618697,0.0201447799971508,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"227",0.373911710286316,0.0207737136074469,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"228",0.408081305604089,0.0176355578922017,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"229",0.412248071331287,0.0169563762206182,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"230",0.442812438866258,0.0166086133926994,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"231",0.415529068003021,0.01869009530242,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"232",0.420176071115016,0.0145917837314106,"./rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"234",0.292315253581404,0.010696988805147,"./rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"236",0.371756074755913,0.0193743596913976,"./rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"238",0.379799658591179,0.0141935520791738,"./rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"240",0.384541296383856,0.0138491129727103,"./rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_1000_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"242",0.392980537679116,0.0262771813942371,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"243",0.395520516986454,0.0275712153057106,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"244",0.379733570990097,0.0275157177168621,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"245",0.318685816104236,0.0342643362803562,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"246",0.333215645954178,0.0327314322808356,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"247",0.357516151791903,0.026037041191348,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"248",0.35244972610508,0.0249858697142907,"./rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_1yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"250",0.288625053926354,0.0166202087446318,"./rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"252",0.429143448273319,0.0319839457651014,"./rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"254",0.362434818131298,0.0211384853620842,"./rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"256",0.401527628786806,0.0196880584572952,"./rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps.csv","rand_400_2yr_nDH96_varE4_Ne600_GPcor_Reps","rand",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
