"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"154",0.399400348897904,0.0371192264050145,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",4,"nDH24","Ne=600","heritability: 0.5"
"156",0.805576289657489,0.0514242380811666,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",6,"nDH24","Ne=600","heritability: 0.5"
"158",1.16779523302856,0.0501507355343168,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",8,"nDH24","Ne=600","heritability: 0.5"
"160",1.52632114194269,0.0552645432027464,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",10,"nDH24","Ne=600","heritability: 0.5"
"162",0.411149992331873,0.0158631487597643,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"163",1.16822676476468,0.0291998767108347,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"164",1.89802393426066,0.0398943837537789,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"165",2.61408029189395,0.0492046734576083,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"166",3.32128758019917,0.0512403510036568,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"167",3.98092339713202,0.053362517647537,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"168",4.63133082884395,0.0560773085788097,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"169",5.26971207081333,0.0490613477703878,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",9,"nDH24","Ne=60","heritability: 0.2"
"170",5.8676818768781,0.0546989761836546,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",10,"nDH24","Ne=60","heritability: 0.2"
"172",0.412122338738516,0.0148850340728167,"./pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"174",1.19403666519528,0.0277141579737046,"./pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"176",1.99329182771366,0.0377436200362061,"./pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"178",2.76701679142213,0.0544252709760782,"./pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"180",3.5046544055501,0.0609114464258122,"./pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"2yr",10,"nDH24","Ne=60","heritability: 0.2"
"182",0.403273096534764,0.0246895511386595,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"183",1.07918504025402,0.0484553144130231,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"184",1.68848422925322,0.075745907466437,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"185",2.2737951750997,0.093398509759056,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"186",2.87306795185457,0.0959009777895242,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"187",3.43693333062556,0.106320446112204,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"188",3.9968460367563,0.111749915815851,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"189",4.57880974900057,0.126670592811438,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",9,"nDH24","Ne=60","heritability: 0.2"
"190",5.13964525655584,0.140318487009563,"./pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"1yr",10,"nDH24","Ne=60","heritability: 0.2"
"192",0.412460907935034,0.0247405007145221,"./pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"194",1.06422749437435,0.0370585065795875,"./pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"196",1.74363950322162,0.0445638666754694,"./pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"198",2.41168232159323,0.0610578415994919,"./pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"200",3.01948240433087,0.0708585055568807,"./pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne60_Mean_GP","pheno",400,"2yr",10,"nDH24","Ne=60","heritability: 0.2"
"202",-0.0166871249226011,0.016964708742132,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"203",0.409045869682148,0.0307380976204519,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"204",0.859733450014148,0.0456924631303204,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"205",1.29254780561649,0.0612154998411135,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"206",1.70643136632862,0.0619596990857766,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"207",2.16175032180182,0.0709760254161103,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"208",2.56833153546371,0.0735908170207875,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"209",3.01559404646842,0.0751002193952441,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",9,"nDH24","Ne=60","heritability: 0.2"
"210",3.45167953234723,0.0842752708554789,"./rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"1yr",10,"nDH24","Ne=60","heritability: 0.2"
"212",0.017864791739858,0.0163487382285147,"./rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"214",0.491783102914487,0.0215392527593572,"./rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"216",0.940589769055175,0.0305226025785961,"./rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"218",1.38906123753687,0.0392409919916653,"./rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"220",1.86850553057795,0.043200527486386,"./rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne60_Mean_GP","rand",1000,"2yr",10,"nDH24","Ne=60","heritability: 0.2"
"222",0.0199296392278787,0.0233715727004515,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",2,"nDH24","Ne=60","heritability: 0.2"
"223",0.382375823910782,0.0431067813194437,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",3,"nDH24","Ne=60","heritability: 0.2"
"224",0.765109552248075,0.059587170218486,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",4,"nDH24","Ne=60","heritability: 0.2"
"225",1.16447697773629,0.074468491338658,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",5,"nDH24","Ne=60","heritability: 0.2"
"226",1.59098772622374,0.0874347415503793,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",6,"nDH24","Ne=60","heritability: 0.2"
"227",1.98679882656009,0.0891151943751989,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",7,"nDH24","Ne=60","heritability: 0.2"
"228",2.343227050405,0.0869804972335849,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",8,"nDH24","Ne=60","heritability: 0.2"
"229",2.70966901556533,0.0981305570951638,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",9,"nDH24","Ne=60","heritability: 0.2"
"230",3.06979001787255,0.0915926399263366,"./rand_400_1yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"1yr",10,"nDH24","Ne=60","heritability: 0.2"
"232",-0.01617295304126,0.0242158546803857,"./rand_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"2yr",2,"nDH24","Ne=60","heritability: 0.2"
"234",0.316917052107723,0.0354389383011278,"./rand_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"2yr",4,"nDH24","Ne=60","heritability: 0.2"
"236",0.733857837185917,0.0506686922444723,"./rand_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"2yr",6,"nDH24","Ne=60","heritability: 0.2"
"238",1.05968898185479,0.0643699137695128,"./rand_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"2yr",8,"nDH24","Ne=60","heritability: 0.2"
"240",1.44344550646886,0.0697457524992448,"./rand_400_2yr_nDH24_varE4_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne60_Mean_GP","rand",400,"2yr",10,"nDH24","Ne=60","heritability: 0.2"
"242",0.382091777529987,0.0153799196155608,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"243",1.01401829212603,0.0243024794498448,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"244",1.63656512666845,0.0455080549842288,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"245",2.21303475142838,0.0544730209668519,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"246",2.82550532431671,0.0772186967358595,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"247",3.40889185207208,0.106687422807287,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"248",3.96297526074556,0.119279157021254,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"249",4.52854259780321,0.128473637098168,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.2"
"250",5.07537285510806,0.130249285103947,"./pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.2"
"252",0.434716046123223,0.0136140231033327,"./pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"254",1.03571997058315,0.0295891182887557,"./pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"256",1.68359387891675,0.0406829647684682,"./pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"258",2.29264322704894,0.0642861246185562,"./pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"260",2.91084337277922,0.0804032662422471,"./pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.2"
"262",0.432376444127996,0.0232383150533594,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"263",0.98675182679567,0.0376364257313818,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"264",1.58137917625008,0.047639820412641,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"265",2.13378655546279,0.0702743623110638,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"266",2.66786316521078,0.0836324042379009,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"267",3.16638573885282,0.0886313259768118,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"268",3.65541631502346,0.0918852026232699,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"269",4.09959026689144,0.0946588284531791,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",9,"nDH24","Ne=600","heritability: 0.2"
"270",4.52834526146373,0.10122034292923,"./pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"1yr",10,"nDH24","Ne=600","heritability: 0.2"
"272",0.46290542960268,0.0264438597584237,"./pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"274",1.02599155575529,0.0313475806412716,"./pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"276",1.63699574910762,0.0517351445703639,"./pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"278",2.22743136211494,0.0618354683515783,"./pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"280",2.7559867050857,0.0718997588303942,"./pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE4_Ne600_Mean_GP","pheno",400,"2yr",10,"nDH24","Ne=600","heritability: 0.2"
"282",-0.0167219244935227,0.0122127237370305,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"283",0.283933245024964,0.0199523816511811,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"284",0.593483757906433,0.0349797253867962,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"285",0.887840132113781,0.0470768606033705,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"286",1.22999369300265,0.051183120909947,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"287",1.54522246086197,0.0616690584604263,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"288",1.88042019096965,0.0618630909792284,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"289",2.21490528244888,0.0641544363264247,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",9,"nDH24","Ne=600","heritability: 0.2"
"290",2.53183623714258,0.0751371508700234,"./rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"1yr",10,"nDH24","Ne=600","heritability: 0.2"
"292",-0.00966082244885112,0.0107336308880641,"./rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"294",0.291690841278913,0.0201569259543169,"./rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"296",0.607430362535741,0.02917727045473,"./rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
"298",0.929840716316711,0.0390028243186904,"./rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"2yr",8,"nDH24","Ne=600","heritability: 0.2"
"300",1.22669492062408,0.0510430912337368,"./rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE4_Ne600_Mean_GP","rand",1000,"2yr",10,"nDH24","Ne=600","heritability: 0.2"
"302",0.0221299719031075,0.0189255557554035,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",2,"nDH24","Ne=600","heritability: 0.2"
"303",0.345661833259325,0.0258305972684128,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",3,"nDH24","Ne=600","heritability: 0.2"
"304",0.740543923604521,0.0500783082647401,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",4,"nDH24","Ne=600","heritability: 0.2"
"305",1.09212321957557,0.0550997719981201,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",5,"nDH24","Ne=600","heritability: 0.2"
"306",1.37345163683198,0.0592312635397031,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",6,"nDH24","Ne=600","heritability: 0.2"
"307",1.74003871318296,0.0660336735971161,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",7,"nDH24","Ne=600","heritability: 0.2"
"308",2.08799114957221,0.0761907791337205,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",8,"nDH24","Ne=600","heritability: 0.2"
"309",2.40962208333074,0.0937101081773682,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",9,"nDH24","Ne=600","heritability: 0.2"
"310",2.68984527790601,0.105193512010363,"./rand_400_1yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"1yr",10,"nDH24","Ne=600","heritability: 0.2"
"312",0.0408550343323086,0.027667620268882,"./rand_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"2yr",2,"nDH24","Ne=600","heritability: 0.2"
"314",0.272307495219117,0.0443771559753833,"./rand_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"2yr",4,"nDH24","Ne=600","heritability: 0.2"
"316",0.57079305290159,0.0653680679867706,"./rand_400_2yr_nDH24_varE4_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE4_Ne600_Mean_GP","rand",400,"2yr",6,"nDH24","Ne=600","heritability: 0.2"
