"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"26",2.63506869404322,0.0289397143316974,"./pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP","pheno",400,"2yr",5,"nDH24","Ne60","varE1"
"27",2.66846320128907,0.0264976011272172,"./pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP","pheno",400,"2yr",6,"nDH24","Ne60","varE1"
"28",3.5227942427029,0.0339952313769504,"./pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne60_Mean_GP","pheno",400,"2yr",7,"nDH24","Ne60","varE1"
"29",-0.00224072087446101,0.00765875376004061,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",1,"nDH24","Ne60","varE1"
"30",-0.00273011620524672,0.0071781758822341,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",2,"nDH24","Ne60","varE1"
"31",0.624620554871324,0.00841059647079915,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",3,"nDH24","Ne60","varE1"
"32",1.18541252553143,0.0122937971064132,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",4,"nDH24","Ne60","varE1"
"33",1.74420624442637,0.0141685478438995,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",5,"nDH24","Ne60","varE1"
"34",2.28413272488004,0.0170972926610587,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",6,"nDH24","Ne60","varE1"
"35",2.83441154701236,0.019705768503447,"./rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"1yr",7,"nDH24","Ne60","varE1"
"36",0.00746853364440551,0.00768702828912474,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",1,"nDH24","Ne60","varE1"
"37",-0.00319023647347691,0.00828981477424099,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",2,"nDH24","Ne60","varE1"
"38",0.62981688997127,0.0123107916563953,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",3,"nDH24","Ne60","varE1"
"39",0.669560251122146,0.0107589676220274,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",4,"nDH24","Ne60","varE1"
"40",1.22957020291191,0.0157444961936021,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",5,"nDH24","Ne60","varE1"
"41",1.27052727297536,0.0144843756924077,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",6,"nDH24","Ne60","varE1"
"42",1.81467399197962,0.0182462286284714,"./rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne60_Mean_GP","rand",1000,"2yr",7,"nDH24","Ne60","varE1"
"43",-0.000117847940886303,0.0124420817607297,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",1,"nDH24","Ne60","varE1"
"44",0.00687706020197141,0.0142453331945477,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",2,"nDH24","Ne60","varE1"
"45",0.543304518150211,0.0185617920525349,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",3,"nDH24","Ne60","varE1"
"46",1.0494973707236,0.0238974876934298,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",4,"nDH24","Ne60","varE1"
"47",1.53901070378301,0.0267919857719296,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",5,"nDH24","Ne60","varE1"
"48",2.02682681295761,0.0308867598461666,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",6,"nDH24","Ne60","varE1"
"49",2.51304987742537,0.0340369890231005,"./rand_400_1yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"1yr",7,"nDH24","Ne60","varE1"
"50",0.0111418189570044,0.0114775147744915,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",1,"nDH24","Ne60","varE1"
"51",0.0214302905203471,0.0116186680257437,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",2,"nDH24","Ne60","varE1"
"52",0.566672156456284,0.0157878965264722,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",3,"nDH24","Ne60","varE1"
"53",0.577132852420037,0.0174442473286701,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",4,"nDH24","Ne60","varE1"
"54",1.11825372908086,0.0218263910036564,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",5,"nDH24","Ne60","varE1"
"55",1.12834545566852,0.0208564711759276,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",6,"nDH24","Ne60","varE1"
"56",1.63127037946682,0.0263627269010607,"./rand_400_2yr_nDH24_varE1_Ne60_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne60_Mean_GP","rand",400,"2yr",7,"nDH24","Ne60","varE1"
"57",0.732600221288368,0.00587835106614134,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",1,"nDH24","Ne600","varE1"
"58",0.70859349703413,0.00654626763087289,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",2,"nDH24","Ne600","varE1"
"59",1.63040668340204,0.0115648405163938,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",3,"nDH24","Ne600","varE1"
"60",2.49566435277823,0.0168806152607561,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",4,"nDH24","Ne600","varE1"
"61",3.32665767913036,0.0229185186785125,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",5,"nDH24","Ne600","varE1"
"62",4.18226182185719,0.0278461719455527,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",6,"nDH24","Ne600","varE1"
"63",5.01818345087453,0.029835385442861,"./pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"1yr",7,"nDH24","Ne600","varE1"
"64",0.718536135346272,0.00716660451441197,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",1,"nDH24","Ne600","varE1"
"65",0.716408653588719,0.00683084253051719,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",2,"nDH24","Ne600","varE1"
"66",1.65727855200639,0.0123328305014005,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",3,"nDH24","Ne600","varE1"
"67",1.68583860226057,0.0122869182123431,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",4,"nDH24","Ne600","varE1"
"68",2.53101008437707,0.0189218836526991,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",5,"nDH24","Ne600","varE1"
"69",2.57570688028801,0.01767119984649,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",6,"nDH24","Ne600","varE1"
"70",3.3826514072712,0.0236691094564795,"./pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_1000_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",1000,"2yr",7,"nDH24","Ne600","varE1"
"71",0.717064723732449,0.0116439330388983,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",1,"nDH24","Ne600","varE1"
"72",0.706617082087925,0.0123442974296699,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",2,"nDH24","Ne600","varE1"
"73",1.59478435110824,0.0173717523937454,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",3,"nDH24","Ne600","varE1"
"74",2.4136684314959,0.0254117483425796,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",4,"nDH24","Ne600","varE1"
"75",3.19508093047751,0.0304858314257784,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",5,"nDH24","Ne600","varE1"
"76",3.94714293645081,0.0364371962699502,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",6,"nDH24","Ne600","varE1"
"77",4.67928373726641,0.0402097045117985,"./pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_1yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"1yr",7,"nDH24","Ne600","varE1"
"78",0.71586969121343,0.0105527907212289,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",1,"nDH24","Ne600","varE1"
"79",0.711807336362894,0.010112017472643,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",2,"nDH24","Ne600","varE1"
"80",1.60019492178317,0.0185262796816528,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",3,"nDH24","Ne600","varE1"
"81",1.58960817409727,0.0211912878004703,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",4,"nDH24","Ne600","varE1"
"82",2.4365237595745,0.0277470706564144,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",5,"nDH24","Ne600","varE1"
"83",2.42717174844615,0.0275717352435568,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",6,"nDH24","Ne600","varE1"
"84",3.24277398952339,0.0324790347010703,"./pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","pheno_400_2yr_nDH24_varE1_Ne600_Mean_GP","pheno",400,"2yr",7,"nDH24","Ne600","varE1"
"85",-0.000131849092887519,0.00735380483352063,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",1,"nDH24","Ne600","varE1"
"86",-0.00319285634709965,0.00701813446748778,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",2,"nDH24","Ne600","varE1"
"87",0.4663125477507,0.0117517007223522,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",3,"nDH24","Ne600","varE1"
"88",0.905602308200243,0.013463299423655,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",4,"nDH24","Ne600","varE1"
"89",1.34305959973543,0.0152203295381006,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",5,"nDH24","Ne600","varE1"
"90",1.793240943363,0.0185877785906872,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",6,"nDH24","Ne600","varE1"
"91",2.2400948998553,0.0209529786310299,"./rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_1yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"1yr",7,"nDH24","Ne600","varE1"
"92",0.000841428053126972,0.00745538194872232,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",1,"nDH24","Ne600","varE1"
"93",-0.00502528091595973,0.00713675409707353,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",2,"nDH24","Ne600","varE1"
"94",0.467234535364454,0.0133639558725554,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",3,"nDH24","Ne600","varE1"
"95",0.477498561139248,0.00999724227518758,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",4,"nDH24","Ne600","varE1"
"96",0.916097994912245,0.0155478568907236,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",5,"nDH24","Ne600","varE1"
"97",0.926241486793492,0.0144275159226021,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",6,"nDH24","Ne600","varE1"
"98",1.35378643404061,0.019001295078937,"./rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_1000_2yr_nDH24_varE1_Ne600_Mean_GP","rand",1000,"2yr",7,"nDH24","Ne600","varE1"
"99",-0.00294373157411236,0.0119199246498539,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",1,"nDH24","Ne600","varE1"
"100",-0.00257547045584037,0.0127189830850913,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",2,"nDH24","Ne600","varE1"
"101",0.425796269105707,0.0180644349955505,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",3,"nDH24","Ne600","varE1"
"102",0.863170975061345,0.0265746470053,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",4,"nDH24","Ne600","varE1"
"103",1.2778349655864,0.0287581004462922,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",5,"nDH24","Ne600","varE1"
"104",1.70344125067424,0.0314331187817316,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",6,"nDH24","Ne600","varE1"
"105",2.14340718959097,0.0321392728364356,"./rand_400_1yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_1yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"1yr",7,"nDH24","Ne600","varE1"
"106",-0.000381541349822728,0.0126557144714259,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",1,"nDH24","Ne600","varE1"
"107",-0.00293195232030389,0.0103340674292909,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",2,"nDH24","Ne600","varE1"
"108",0.425229900348351,0.0164530214466865,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",3,"nDH24","Ne600","varE1"
"109",0.438562299050053,0.0163346552952067,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",4,"nDH24","Ne600","varE1"
"110",0.857930444556734,0.0231407582227046,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",5,"nDH24","Ne600","varE1"
"111",0.877977806194934,0.022616613088847,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",6,"nDH24","Ne600","varE1"
"112",1.27544942899515,0.0300622859542297,"./rand_400_2yr_nDH24_varE1_Ne600_Mean_GP.csv","rand_400_2yr_nDH24_varE1_Ne600_Mean_GP","rand",400,"2yr",7,"nDH24","Ne600","varE1"
"113",0.399615750990726,0.00659676684470817,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",1,"nDH24","Ne60","varE4"
"114",0.427876346362793,0.00655905985683898,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",2,"nDH24","Ne60","varE4"
"115",1.19547522459472,0.0122402978254761,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",3,"nDH24","Ne60","varE4"
"116",1.92557051748923,0.016614808066668,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",4,"nDH24","Ne60","varE4"
"117",2.66158095245197,0.021453183980121,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",5,"nDH24","Ne60","varE4"
"118",3.37892461105948,0.0270799020859927,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",6,"nDH24","Ne60","varE4"
"119",4.06763911216915,0.0314194321923286,"./pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP.csv","pheno_1000_1yr_nDH24_varE4_Ne60_Mean_GP","pheno",1000,"1yr",7,"nDH24","Ne60","varE4"
