"","V1","V2"
"1",0.0481233347419218,0.0828917005367596
"2",-0.0153797944567474,-0.0196949001511928
"3",0.945448978514262,1.30593899357001
"4",2.6650522749758,2.62224371947775
"5",4.78529444272405,3.64729457295493
"6",5.51820422372157,4.32193824068684
"7",6.22878366533292,5.17337504494709
