"","V1","V2"
"1",0.00726735922706469,0.00285317646661589
"2",-0.0177699935227606,0.0279412410012504
"3",1.1685435751915,1.3244862999805
"4",1.19826454622417,1.06529525840867
"5",1.98487685347628,2.537200211907
"6",2.33981698706737,2.13413029839588
"7",2.81104889903142,3.55924760450378
