"","V1","V2"
"1",0.72323050915353,0.671554688679869
"2",0.697413109002735,0.695364084299504
"3",0.554609175104887,0.520189733354447
"4",0.508945393366325,0.512012413142483
"5",0.506579116452958,0.473007918357814
"6",0.447697334061523,0.454643701976607
"7",0.456391359814535,0.427756209105852
