"","V1","V2"
"1",0.72490988738707,0.652031557800921
"2",0.698218637841506,0.723887077246815
"3",0.744436657325172,0.569996882511284
"4",0.64791920958672,0.676279854823941
"5",0.621909925455797,0.739033625287029
"6",0.660877380220082,0.398874823284182
"7",0.65455987873461,0.321915196615282
