"","V1","V2"
"1",0.685958907329476,0.73167439070937
"2",0.690873205965063,0.686898308501125
"3",0.624975035570988,0.560380802794591
"4",0.539441241745124,0.546461837629113
"5",0.568000897516421,0.5182036489303
"6",0.511760959411046,0.481128242578337
"7",0.469162905129622,0.403048193090929
